Validation_Set,Model_Variant,Negative,Vector_size,Window,Min_count,Epochs,Sample,Softmax,Word_pairs_test_Pearson_coeff,Word_pairs_test_Pearson_p-val,Word_pairs_test_Spearman_coeff,Word_pairs_test_Spearman_p-val,Word_pairs_test_Out-of-vocab_ratio,Analogies_test
iDnes.cz 100% Corpus,1,5,450,20,12,30,0.1,0,0.5302279157257019,6.632299995803389e-21,0.5434420649512653,4.523920146140698e-22,23.79603399433428,0.036684782608695655
iDnes.cz 100% Corpus,1,15,200,2,12,25,0.0,0,0.410425312063313,2.3581894830705542e-12,0.41040165136384416,2.3656844740049944e-12,23.79603399433428,0.008152173913043478
iDnes.cz 100% Corpus,0,10,450,20,0,20,1e-05,0,0.12604443341693056,0.022837942591169984,0.06496450488713273,0.24212367666371673,7.64872521246459,0.0
iDnes.cz 100% Corpus,0,5,450,20,12,20,0.1,0,0.112638706412915,0.06508354486743452,0.04357977565323928,0.47660647134287315,23.79603399433428,0.0
iDnes.cz 100% Corpus,1,5,450,1,12,30,0.0001,0,0.34853215294319867,4.229105925389881e-09,0.338154312755075,1.2795245440004481e-08,23.79603399433428,0.0033967391304347825
iDnes.cz 100% Corpus,0,5,158,12,0,30,0.1,0,0.07568172080871272,0.17282705081664015,0.013508431534628133,0.8080245233634342,7.64872521246459,0.0
iDnes.cz 100% Corpus,1,15,200,20,5,30,0.01,0,0.5551827855622518,4.6524692710910067e-26,0.5734359212152288,4.621331444218953e-28,13.59773371104816,0.022953328232593728
iDnes.cz 100% Corpus,1,5,100,1,3,25,0.01,0,0.36077621888855443,3.794618592953957e-11,0.3462309996024709,2.497997019294609e-10,10.48158640226629,0.0026666666666666666
iDnes.cz 100% Corpus,0,15,250,16,12,20,0.0,0,0.15286450415960076,0.012064251071165072,0.07853009114002812,0.19915067158296804,23.79603399433428,0.0
iDnes.cz 100% Corpus,1,5,450,5,5,30,0.1,0,0.5071100970226853,2.467828418008517e-21,0.5208213938207295,1.3201849766601343e-22,13.59773371104816,0.017980107115531753
iDnes.cz 100% Corpus,1,5,450,16,0,25,0.1,0,0.5521318171570506,2.0800342415923562e-27,0.537328729794254,8.774706518692544e-26,7.64872521246459,0.016929133858267716
iDnes.cz 100% Corpus,0,10,100,5,12,20,1e-05,0,0.09764101702997909,0.11008876995423134,0.07033772954532357,0.2502770105284103,23.79603399433428,0.0
iDnes.cz 100% Corpus,1,15,450,4,12,20,0.1,0,0.48929830154573123,1.3400105729592626e-17,0.49915978743271655,2.34877369352807e-18,23.79603399433428,0.015625
iDnes.cz 100% Corpus,0,5,158,1,1,25,0.0001,0,0.07568172080871272,0.17282705081664015,0.013508431534628133,0.8080245233634342,7.64872521246459,0.0
iDnes.cz 100% Corpus,1,10,50,20,0,25,0.001,0,0.5626751883991206,1.2889737653193582e-28,0.5597934829817433,2.783883098081178e-28,7.64872521246459,0.017913385826771655
iDnes.cz 100% Corpus,1,5,200,16,8,25,0.01,0,0.5660188978117381,1.0382847070559266e-25,0.5668778177264735,8.452787444378536e-26,18.69688385269122,0.03387259858442872
iDnes.cz 100% Corpus,0,10,100,20,12,30,1e-05,0,0.09764101702997909,0.11008876995423134,0.07033772954532357,0.2502770105284103,23.79603399433428,0.0
iDnes.cz 100% Corpus,1,5,200,12,1,25,0.0001,0,0.5592560509994228,3.211123942056151e-28,0.5346644856085547,1.6876647938936178e-25,7.64872521246459,0.016929133858267716
iDnes.cz 100% Corpus,1,5,100,12,0,25,0.1,0,0.5484083498051595,5.425904417992664e-27,0.5319449961098527,3.270719182978329e-25,7.64872521246459,0.01751968503937008
iDnes.cz 100% Corpus,0,10,300,12,8,30,0.0001,0,0.08894003727310033,0.1328017894763796,-0.005706979533259885,0.9233131167457345,18.69688385269122,0.0
iDnes.cz 100% Corpus,1,15,250,12,5,30,0.0,0,0.5527078892691125,8.508568302087926e-26,0.5620621677008983,8.459177682969358e-27,13.59773371104816,0.022953328232593728
iDnes.cz 100% Corpus,1,15,300,2,8,25,0.0001,0,0.4553306435151255,4.277468456583123e-16,0.46542987947760345,7.792144682867865e-17,18.69688385269122,0.01769464105156724
iDnes.cz 100% Corpus,0,10,450,4,2,30,0.001,0,0.07296095330662526,0.191590982263554,-0.0015800753788882869,0.9774681889383903,8.78186968838527,0.0
iDnes.cz 100% Corpus,0,5,200,5,2,20,0.0001,0,0.13244760426866836,0.01741014410743065,0.1065280278733131,0.05618729333186111,8.78186968838527,0.0
iDnes.cz 100% Corpus,0,10,100,5,5,20,1e-05,0,0.06217238017277531,0.27908238797482277,-0.024006628468973064,0.6762422176566585,13.59773371104816,0.0
iDnes.cz 100% Corpus,0,15,300,2,3,30,0.01,0,0.1300240053319067,0.02077654325376976,0.10050426882583986,0.07441675145239039,10.48158640226629,0.0
iDnes.cz 100% Corpus,0,5,200,16,12,25,0.1,0,0.10693045710003136,0.08000699931283085,0.053429597770001495,0.3827429894629063,23.79603399433428,0.0
iDnes.cz 100% Corpus,1,5,450,5,8,30,0.0001,0,0.5527633210123678,2.303057617200823e-24,0.5583085918869396,6.405481911007121e-25,18.69688385269122,0.03387259858442872
iDnes.cz 100% Corpus,1,5,200,5,8,20,0.01,0,0.5262238265486054,7.653870519368279e-22,0.5237408191249739,1.2841491055480064e-21,18.69688385269122,0.027300303336703743
iDnes.cz 100% Corpus,1,10,50,5,3,30,0.1,0,0.552918840756906,1.0676176896701258e-26,0.5675492900296942,2.4437547451820878e-28,10.48158640226629,0.026962962962962963
iDnes.cz 100% Corpus,0,10,100,8,3,25,0.001,0,0.18134788878250366,0.001204455178331542,0.12922303392237577,0.021581306519832623,10.48158640226629,0.0
iDnes.cz 100% Corpus,1,10,100,1,3,20,0.001,0,0.3585109394439214,5.121361004724638e-11,0.3548377681320839,8.286258148729264e-11,10.48158640226629,0.003851851851851852
iDnes.cz 100% Corpus,0,15,50,8,5,25,0.0,0,0.0774376782276058,0.17738062337403113,0.071132325332181,0.21544126583372666,13.59773371104816,0.0
iDnes.cz 100% Corpus,1,5,450,1,3,20,1e-05,0,0.02561945819819739,0.650051149993464,0.10085661714754574,0.0734010226696894,10.48158640226629,0.008
iDnes.cz 100% Corpus,0,15,50,2,2,20,0.01,0,0.14164294030952657,0.010938757169037945,0.12038010589635363,0.030803464699523955,8.78186968838527,0.0
iDnes.cz 100% Corpus,0,5,158,20,0,20,1e-05,0,0.07568172080871272,0.17282705081664015,0.013508431534628133,0.8080245233634342,7.64872521246459,0.0
iDnes.cz 100% Corpus,1,15,50,2,12,25,0.001,0,0.4323352323767729,1.1192670526803266e-13,0.41524179365831126,1.2296303618546064e-12,23.79603399433428,0.025135869565217392
iDnes.cz 100% Corpus,0,10,50,8,3,30,0.0001,0,0.08441609870287685,0.1343047067016611,0.07336926475007471,0.19331808685784901,10.48158640226629,0.0
iDnes.cz 100% Corpus,0,15,450,20,5,20,0.001,0,0.04393189248874734,0.44459535975748443,-0.06229563596286715,0.27812856054313323,13.59773371104816,0.0
iDnes.cz 100% Corpus,0,10,200,8,8,20,0.001,0,0.05567217254752579,0.34734097978745926,-0.030462097826230147,0.607302481233335,18.69688385269122,0.0
iDnes.cz 100% Corpus,0,10,250,12,12,25,0.0001,0,0.15286450415960076,0.012064251071165072,0.07853009114002812,0.19915067158296804,23.79603399433428,0.0
iDnes.cz 100% Corpus,1,5,450,8,1,20,0.1,0,0.5118271639683162,3.645905760959585e-23,0.5044182828792145,1.9147401957027035e-22,7.64872521246459,0.014566929133858268
iDnes.cz 100% Corpus,0,15,450,20,1,20,0.001,0,0.12604443341693056,0.022837942591169984,0.06496450488713273,0.24212367666371673,7.64872521246459,0.0
iDnes.cz 100% Corpus,1,15,100,5,1,25,0.0,0,0.49873199625536563,6.655062953738415e-22,0.5191201170843869,6.845076604076734e-24,7.64872521246459,0.017716535433070866
iDnes.cz 100% Corpus,1,10,50,8,0,20,1e-05,0,0.25582029152241587,2.8784665724334644e-06,0.2854620573404254,1.5724561898561955e-07,7.64872521246459,0.007480314960629921
iDnes.cz 100% Corpus,0,10,100,1,12,30,1e-05,0,0.09764101702997909,0.11008876995423134,0.07033772954532357,0.2502770105284103,23.79603399433428,0.0
iDnes.cz 100% Corpus,0,5,100,16,2,20,0.01,0,0.05316032386293077,0.3416598759439638,0.014236134106375881,0.7991265079548873,8.78186968838527,0.0
iDnes.cz 100% Corpus,0,15,50,1,8,20,0.0,0,0.029166084052877534,0.6226817735264566,-0.013756904499987503,0.8164986911402013,18.69688385269122,0.0
iDnes.cz 100% Corpus,1,5,158,5,2,30,0.1,0,0.5295980198134755,1.1197418377804346e-24,0.526163124278402,2.518955512915766e-24,8.78186968838527,0.02079679278376347
iDnes.cz 100% Corpus,0,5,50,8,1,30,0.0,0,0.08330022030450562,0.13339254917414242,0.04684282994255569,0.3992377049804001,7.64872521246459,0.0
iDnes.cz 100% Corpus,0,15,250,12,2,25,0.0,0,0.07907936115663033,0.1568552035718655,0.009186075172485883,0.8695731939437005,8.78186968838527,0.0
iDnes.cz 100% Corpus,0,15,50,16,8,25,0.0,0,0.029166084052877534,0.6226817735264566,-0.013756904499987503,0.8164986911402013,18.69688385269122,0.0
iDnes.cz 100% Corpus,0,5,450,5,1,25,0.01,0,0.12604443341693056,0.022837942591169984,0.06496450488713273,0.24212367666371673,7.64872521246459,0.0
iDnes.cz 100% Corpus,0,15,50,1,0,20,0.1,0,0.08330022030450562,0.13339254917414242,0.04684282994255569,0.3992377049804001,7.64872521246459,0.0
iDnes.cz 100% Corpus,0,5,158,4,0,25,0.1,0,0.07568172080871272,0.17282705081664015,0.013508431534628133,0.8080245233634342,7.64872521246459,0.0
iDnes.cz 100% Corpus,0,5,100,16,1,20,0.001,0,0.054050637620653125,0.33061671939362114,0.007681696249406616,0.8901092867469114,7.64872521246459,0.0
iDnes.cz 100% Corpus,0,15,200,4,2,30,0.001,0,0.13244760426866836,0.01741014410743065,0.1065280278733131,0.05618729333186111,8.78186968838527,0.0
iDnes.cz 100% Corpus,1,5,250,1,0,30,0.1,0,0.3760883571391146,2.1574674078562975e-12,0.35180267275145083,6.245828743418427e-11,7.64872521246459,0.0003937007874015748
iDnes.cz 100% Corpus,0,15,300,5,0,30,0.001,0,0.11289385363303299,0.04164618419646204,0.05989873482239756,0.28089360892114373,7.64872521246459,0.0
iDnes.cz 100% Corpus,0,10,200,16,8,30,0.0001,0,0.05567217254752579,0.34734097978745926,-0.030462097826230147,0.607302481233335,18.69688385269122,0.0
iDnes.cz 100% Corpus,1,10,300,12,1,25,0.0001,0,0.5726279156048786,8.506992030721234e-30,0.5573235498969513,5.354147781888461e-28,7.64872521246459,0.01732283464566929
iDnes.cz 100% Corpus,0,5,300,20,1,20,0.01,0,0.11289385363303299,0.04164618419646204,0.05989873482239756,0.28089360892114373,7.64872521246459,0.0
iDnes.cz 100% Corpus,0,5,200,1,5,25,0.0001,0,0.04249964023456032,0.4595968546678502,0.010599543975703559,0.8537324891991671,13.59773371104816,0.0
iDnes.cz 100% Corpus,0,15,300,16,3,20,1e-05,0,0.1300240053319067,0.02077654325376976,0.10050426882583986,0.07441675145239039,10.48158640226629,0.0
iDnes.cz 100% Corpus,1,15,100,20,8,30,1e-05,0,0.6018090628711383,1.1537299623155478e-29,0.5961104466241242,5.308830281087161e-29,18.69688385269122,0.04954499494438827
iDnes.cz 100% Corpus,1,10,158,20,3,20,0.001,0,0.5828677232648376,3.8082008805236835e-30,0.5761355223376428,2.4361946588945263e-29,10.48158640226629,0.02311111111111111
iDnes.cz 100% Corpus,1,5,250,8,5,20,0.0,0,0.5597347754394204,1.5126184847948797e-26,0.5537425344151526,6.614836901788654e-26,13.59773371104816,0.026396327467482786
iDnes.cz 100% Corpus,0,5,158,16,8,25,0.0,0,0.004293495948952643,0.9422681983934234,-0.07570980320107142,0.20095196150118091,18.69688385269122,0.0
iDnes.cz 100% Corpus,0,10,158,5,3,25,0.0,0,0.09313780753580927,0.09839461249352208,0.022425363907383616,0.6912847603389536,10.48158640226629,0.0
iDnes.cz 100% Corpus,1,10,450,16,8,25,0.001,0,0.5525674197636914,2.4085140578695724e-24,0.5532638098009679,2.0538564365522036e-24,18.69688385269122,0.030333670374115267
iDnes.cz 100% Corpus,1,5,50,4,2,20,0.0,0,0.510346661707089,9.37278777419233e-23,0.5168057784239232,2.189503303591272e-23,8.78186968838527,0.01678777248809822
iDnes.cz 100% Corpus,1,5,200,12,0,20,0.01,0,0.5316151749463354,3.542563934407185e-25,0.5144256509415277,2.0182805819570756e-23,7.64872521246459,0.014173228346456693
iDnes.cz 100% Corpus,0,5,50,12,8,25,1e-05,0,0.029166084052877534,0.6226817735264566,-0.013756904499987503,0.8164986911402013,18.69688385269122,0.0
iDnes.cz 100% Corpus,1,5,158,16,1,20,0.01,0,0.5470981780567465,7.581532454885847e-27,0.531624088382597,3.5349324396039773e-25,7.64872521246459,0.012401574803149606
iDnes.cz 100% Corpus,0,15,100,1,8,20,1e-05,0,-0.0618906722064453,0.29605960907587003,-0.12376569276786234,0.036114396034958716,18.69688385269122,0.0
iDnes.cz 100% Corpus,0,10,300,5,2,20,1e-05,0,0.06197018595852744,0.2675351845448125,-0.004842125902341573,0.9310280625726277,8.78186968838527,0.0
iDnes.cz 100% Corpus,0,5,100,5,12,30,0.1,0,0.09764101702997909,0.11008876995423134,0.07033772954532357,0.2502770105284103,23.79603399433428,0.0
iDnes.cz 100% Corpus,0,15,250,8,12,25,0.001,0,0.15286450415960076,0.012064251071165072,0.07853009114002812,0.19915067158296804,23.79603399433428,0.0
iDnes.cz 100% Corpus,1,10,300,12,3,20,1e-05,0,0.4307240403476628,1.049664991921777e-15,0.4375913255820118,3.26113696567816e-16,10.48158640226629,0.013037037037037036
iDnes.cz 100% Corpus,1,5,250,4,0,20,0.0001,0,0.4735421403955096,1.2650884189219892e-19,0.4827222881381838,1.9646960058750972e-20,7.64872521246459,0.009645669291338583
iDnes.cz 100% Corpus,0,15,450,20,2,20,0.0001,0,0.07296095330662526,0.191590982263554,-0.0015800753788882869,0.9774681889383903,8.78186968838527,0.0
iDnes.cz 100% Corpus,0,10,200,16,1,25,0.01,0,0.04992662678530333,0.36889420143628004,-0.002261594177135021,0.9675531200432634,7.64872521246459,0.0
iDnes.cz 100% Corpus,1,15,450,16,5,30,0.01,0,0.5592861374980086,1.6910456621674354e-26,0.5807074849917055,6.784121997429538e-29,13.59773371104816,0.023335883703136953
iDnes.cz 100% Corpus,0,15,250,16,0,25,1e-05,0,0.12954830044098545,0.019286862952128052,0.057238993389482365,0.30284471978359967,7.64872521246459,0.0
iDnes.cz 100% Corpus,0,15,158,12,8,25,0.1,0,0.004293495948952643,0.9422681983934234,-0.07570980320107142,0.20095196150118091,18.69688385269122,0.0
iDnes.cz 100% Corpus,0,15,250,8,0,20,1e-05,0,0.12954830044098545,0.019286862952128052,0.057238993389482365,0.30284471978359967,7.64872521246459,0.0
iDnes.cz 100% Corpus,0,15,300,16,1,25,0.01,0,0.11289385363303299,0.04164618419646204,0.05989873482239756,0.28089360892114373,7.64872521246459,0.0
iDnes.cz 100% Corpus,1,15,158,16,2,30,0.0001,0,0.600329799107234,6.517422493230927e-33,0.6032050980867898,2.7230818879275872e-33,8.78186968838527,0.028564269606614883
iDnes.cz 100% Corpus,0,10,50,4,3,30,1e-05,0,0.08441609870287685,0.1343047067016611,0.07336926475007471,0.19331808685784901,10.48158640226629,0.0
iDnes.cz 100% Corpus,0,10,158,5,8,20,0.1,0,0.004293495948952643,0.9422681983934234,-0.07570980320107142,0.20095196150118091,18.69688385269122,0.0
iDnes.cz 100% Corpus,1,15,100,12,2,25,0.01,0,0.5726584358061392,1.8790376852480905e-29,0.563775639726695,2.0728527477863947e-28,8.78186968838527,0.022300175394637935
iDnes.cz 100% Corpus,1,15,250,16,5,25,0.001,0,0.5595131559554095,1.5983068647887172e-26,0.5671851466883973,2.3157212170081704e-27,13.59773371104816,0.022953328232593728
iDnes.cz 100% Corpus,0,10,300,2,0,20,1e-05,0,0.11289385363303299,0.04164618419646204,0.05989873482239756,0.28089360892114373,7.64872521246459,0.0
iDnes.cz 100% Corpus,0,5,100,8,1,25,0.0,0,0.054050637620653125,0.33061671939362114,0.007681696249406616,0.8901092867469114,7.64872521246459,0.0
iDnes.cz 100% Corpus,1,10,300,1,8,30,0.001,0,0.2642729272113886,5.666339898067761e-06,0.23425012611669463,6.148907368446174e-05,18.69688385269122,0.0015166835187057635
iDnes.cz 100% Corpus,0,10,450,8,2,25,0.0001,0,0.07296095330662526,0.191590982263554,-0.0015800753788882869,0.9774681889383903,8.78186968838527,0.0
iDnes.cz 100% Corpus,0,10,450,1,8,25,0.001,0,0.07670740112633251,0.19506355036243872,0.0053638247043087004,0.9279113189880518,18.69688385269122,0.0
iDnes.cz 100% Corpus,0,10,300,2,8,20,0.1,0,0.08894003727310033,0.1328017894763796,-0.005706979533259885,0.9233131167457345,18.69688385269122,0.0
iDnes.cz 100% Corpus,1,5,250,12,12,30,0.001,0,0.5412285116597636,7.1524414814987055e-22,0.5460295158759728,2.6369438977251027e-22,23.79603399433428,0.028532608695652172
iDnes.cz 100% Corpus,1,10,100,20,8,25,0.1,0,0.5429159407870567,2.1089639674506576e-23,0.5635536322273805,1.8673713572384134e-25,18.69688385269122,0.03286147623862487
iDnes.cz 100% Corpus,0,5,300,16,12,30,0.01,0,0.13038955330577698,0.03253920873315845,0.04757839530957776,0.4370702612013544,23.79603399433428,0.0
iDnes.cz 100% Corpus,0,10,50,2,5,30,0.01,0,0.0774376782276058,0.17738062337403113,0.071132325332181,0.21544126583372666,13.59773371104816,0.0
iDnes.cz 100% Corpus,0,15,200,12,2,30,0.1,0,0.13244760426866836,0.01741014410743065,0.1065280278733131,0.05618729333186111,8.78186968838527,0.0
iDnes.cz 100% Corpus,1,5,450,5,12,25,1e-05,0,0.46499344658808167,7.76543720929763e-16,0.45965877644897085,1.8144954195495417e-15,23.79603399433428,0.015625
iDnes.cz 100% Corpus,0,15,450,4,1,20,0.01,0,0.12604443341693056,0.022837942591169984,0.06496450488713273,0.24212367666371673,7.64872521246459,0.0
iDnes.cz 100% Corpus,1,5,50,20,8,20,0.01,0,0.58376310900805,1.3089045230512165e-27,0.5861188541710972,7.176718083840515e-28,18.69688385269122,0.03387259858442872
iDnes.cz 100% Corpus,1,15,200,8,2,20,1e-05,0,0.30100814747716054,3.615487671685193e-08,0.3243072366036248,2.543006909792991e-09,8.78186968838527,0.00726634928589326
iDnes.cz 100% Corpus,0,15,158,20,2,25,1e-05,0,0.050392299611360936,0.36742157756986016,0.029159148114720715,0.6021451126749604,8.78186968838527,0.0
iDnes.cz 100% Corpus,0,5,450,12,12,30,0.0001,0,0.112638706412915,0.06508354486743452,0.04357977565323928,0.47660647134287315,23.79603399433428,0.0
iDnes.cz 100% Corpus,0,15,158,8,8,20,0.1,0,0.004293495948952643,0.9422681983934234,-0.07570980320107142,0.20095196150118091,18.69688385269122,0.0
iDnes.cz 100% Corpus,1,10,100,8,1,25,0.0,0,0.5496442406091021,3.95218744598419e-27,0.5458759936749739,1.0344528813241485e-26,7.64872521246459,0.024409448818897637
iDnes.cz 100% Corpus,0,10,300,5,1,20,0.0001,0,0.11289385363303299,0.04164618419646204,0.05989873482239756,0.28089360892114373,7.64872521246459,0.0
iDnes.cz 100% Corpus,1,15,50,5,5,30,0.001,0,0.5227431381466202,8.664767108352025e-23,0.5271850959339107,3.240204487352781e-23,13.59773371104816,0.02180566182096404
iDnes.cz 100% Corpus,0,10,450,1,2,25,0.0001,0,0.07296095330662526,0.191590982263554,-0.0015800753788882869,0.9774681889383903,8.78186968838527,0.0
iDnes.cz 100% Corpus,1,5,100,8,12,25,0.1,0,0.5486678077802417,1.5135036312124228e-22,0.5509920334405266,9.242653059353295e-23,23.79603399433428,0.029891304347826088
iDnes.cz 100% Corpus,0,15,158,12,2,25,1e-05,0,0.050392299611360936,0.36742157756986016,0.029159148114720715,0.6021451126749604,8.78186968838527,0.0
iDnes.cz 100% Corpus,0,15,300,2,2,20,0.01,0,0.06197018595852744,0.2675351845448125,-0.004842125902341573,0.9310280625726277,8.78186968838527,0.0
iDnes.cz 100% Corpus,0,5,158,4,1,20,0.01,0,0.07568172080871272,0.17282705081664015,0.013508431534628133,0.8080245233634342,7.64872521246459,0.0
iDnes.cz 100% Corpus,1,15,200,16,1,30,0.1,0,0.569837099003177,1.8400744884346415e-29,0.5604358179846526,2.3463549514983405e-28,7.64872521246459,0.024409448818897637
iDnes.cz 100% Corpus,0,10,200,16,12,20,0.0,0,0.10693045710003136,0.08000699931283085,0.053429597770001495,0.3827429894629063,23.79603399433428,0.0
iDnes.cz 100% Corpus,1,5,450,16,0,25,0.001,0,0.5690829269163022,2.2637754648315881e-29,0.5561313595060026,7.327319866201801e-28,7.64872521246459,0.014763779527559055
iDnes.cz 100% Corpus,1,5,50,5,12,25,1e-05,0,0.5199878440075921,4.907499157243439e-20,0.49476599121151327,5.138231466975209e-18,23.79603399433428,0.024456521739130436
iDnes.cz 100% Corpus,1,5,450,4,8,25,0.001,0,0.49150975280992026,7.3277347820876645e-19,0.5052091892978935,5.3578481841336204e-20,18.69688385269122,0.01870576339737108
iDnes.cz 100% Corpus,1,10,50,16,12,20,0.0,0,0.5706210961760814,1.2257923636131979e-24,0.5687087050985634,1.8917283293765647e-24,23.79603399433428,0.044157608695652176
iDnes.cz 100% Corpus,1,10,200,20,1,20,0.0001,0,0.5720985978197357,9.853044196791775e-30,0.5626253681172447,1.306331023129843e-28,7.64872521246459,0.016338582677165356
iDnes.cz 100% Corpus,0,10,300,2,8,20,0.1,0,0.08894003727310033,0.1328017894763796,-0.005706979533259885,0.9233131167457345,18.69688385269122,0.0
iDnes.cz 100% Corpus,1,5,250,12,12,30,0.001,0,0.5412285116597636,7.1524414814987055e-22,0.5460295158759728,2.6369438977251027e-22,23.79603399433428,0.028532608695652172
iDnes.cz 100% Corpus,1,10,100,20,8,25,0.1,0,0.5429159407870567,2.1089639674506576e-23,0.5635536322273805,1.8673713572384134e-25,18.69688385269122,0.03286147623862487
iDnes.cz 100% Corpus,0,5,300,16,12,30,0.01,0,0.13038955330577698,0.03253920873315845,0.04757839530957776,0.4370702612013544,23.79603399433428,0.0
iDnes.cz 100% Corpus,0,10,50,2,5,30,0.01,0,0.0774376782276058,0.17738062337403113,0.071132325332181,0.21544126583372666,13.59773371104816,0.0
iDnes.cz 100% Corpus,0,15,200,12,2,30,0.1,0,0.13244760426866836,0.01741014410743065,0.1065280278733131,0.05618729333186111,8.78186968838527,0.0
iDnes.cz 100% Corpus,1,5,450,5,12,25,1e-05,0,0.46499344658808167,7.76543720929763e-16,0.45965877644897085,1.8144954195495417e-15,23.79603399433428,0.015625
iDnes.cz 100% Corpus,0,15,450,4,1,20,0.01,0,0.12604443341693056,0.022837942591169984,0.06496450488713273,0.24212367666371673,7.64872521246459,0.0
iDnes.cz 100% Corpus,1,5,50,20,8,20,0.01,0,0.58376310900805,1.3089045230512165e-27,0.5861188541710972,7.176718083840515e-28,18.69688385269122,0.03387259858442872
iDnes.cz 100% Corpus,1,15,200,8,2,20,1e-05,0,0.30100814747716054,3.615487671685193e-08,0.3243072366036248,2.543006909792991e-09,8.78186968838527,0.00726634928589326
iDnes.cz 100% Corpus,0,15,158,20,2,25,1e-05,0,0.050392299611360936,0.36742157756986016,0.029159148114720715,0.6021451126749604,8.78186968838527,0.0
iDnes.cz 100% Corpus,0,5,450,12,12,30,0.0001,0,0.112638706412915,0.06508354486743452,0.04357977565323928,0.47660647134287315,23.79603399433428,0.0
iDnes.cz 100% Corpus,0,15,158,8,8,20,0.1,0,0.004293495948952643,0.9422681983934234,-0.07570980320107142,0.20095196150118091,18.69688385269122,0.0
iDnes.cz 100% Corpus,1,10,100,8,1,25,0.0,0,0.5496442406091021,3.95218744598419e-27,0.5458759936749739,1.0344528813241485e-26,7.64872521246459,0.024409448818897637
iDnes.cz 100% Corpus,0,10,300,5,1,20,0.0001,0,0.11289385363303299,0.04164618419646204,0.05989873482239756,0.28089360892114373,7.64872521246459,0.0
iDnes.cz 100% Corpus,1,15,50,5,5,30,0.001,0,0.5227431381466202,8.664767108352025e-23,0.5271850959339107,3.240204487352781e-23,13.59773371104816,0.02180566182096404
iDnes.cz 100% Corpus,0,10,450,1,2,25,0.0001,0,0.07296095330662526,0.191590982263554,-0.0015800753788882869,0.9774681889383903,8.78186968838527,0.0
iDnes.cz 100% Corpus,1,5,100,8,12,25,0.1,0,0.5486678077802417,1.5135036312124228e-22,0.5509920334405266,9.242653059353295e-23,23.79603399433428,0.029891304347826088
iDnes.cz 100% Corpus,0,15,158,12,2,25,1e-05,0,0.050392299611360936,0.36742157756986016,0.029159148114720715,0.6021451126749604,8.78186968838527,0.0
iDnes.cz 100% Corpus,0,15,300,2,2,20,0.01,0,0.06197018595852744,0.2675351845448125,-0.004842125902341573,0.9310280625726277,8.78186968838527,0.0
iDnes.cz 100% Corpus,0,5,158,4,1,20,0.01,0,0.07568172080871272,0.17282705081664015,0.013508431534628133,0.8080245233634342,7.64872521246459,0.0
iDnes.cz 100% Corpus,1,15,200,16,1,30,0.1,0,0.569837099003177,1.8400744884346415e-29,0.5604358179846526,2.3463549514983405e-28,7.64872521246459,0.024409448818897637
iDnes.cz 100% Corpus,0,10,200,16,12,20,0.0,0,0.10693045710003136,0.08000699931283085,0.053429597770001495,0.3827429894629063,23.79603399433428,0.0
iDnes.cz 100% Corpus,1,5,450,16,0,25,0.001,0,0.5690829269163022,2.2637754648315881e-29,0.5561313595060026,7.327319866201801e-28,7.64872521246459,0.014763779527559055
iDnes.cz 100% Corpus,1,5,50,5,12,25,1e-05,0,0.5199878440075921,4.907499157243439e-20,0.49476599121151327,5.138231466975209e-18,23.79603399433428,0.024456521739130436
iDnes.cz 100% Corpus,1,5,450,4,8,25,0.001,0,0.49150975280992026,7.3277347820876645e-19,0.5052091892978935,5.3578481841336204e-20,18.69688385269122,0.01870576339737108
iDnes.cz 100% Corpus,1,10,50,16,12,20,0.0,0,0.5706210961760814,1.2257923636131979e-24,0.5687087050985634,1.8917283293765647e-24,23.79603399433428,0.044157608695652176
iDnes.cz 100% Corpus,1,10,200,20,1,20,0.0001,0,0.5720985978197357,9.853044196791775e-30,0.5626253681172447,1.306331023129843e-28,7.64872521246459,0.016338582677165356
iDnes.cz 100% Corpus,1,5,300,1,0,20,0.0,0,0.3549547604928437,4.100029741851912e-11,0.3472145408474124,1.1430808945088707e-10,7.64872521246459,0.0037401574803149606
iDnes.cz 100% Corpus,1,5,50,5,3,25,0.001,0,0.5342524677562026,1.0172976616300096e-24,0.5365055584304613,5.957568995574207e-25,10.48158640226629,0.02962962962962963
iDnes.cz 100% Corpus,0,15,200,4,0,20,0.0001,0,0.04992662678530333,0.36889420143628004,-0.002261594177135021,0.9675531200432634,7.64872521246459,0.0
iDnes.cz 100% Corpus,0,5,250,5,1,20,0.001,0,0.12954830044098545,0.019286862952128052,0.057238993389482365,0.30284471978359967,7.64872521246459,0.0
iDnes.cz 100% Corpus,0,5,50,20,5,20,0.1,0,0.0774376782276058,0.17738062337403113,0.071132325332181,0.21544126583372666,13.59773371104816,0.0
iDnes.cz 100% Corpus,1,10,158,8,1,25,0.0001,0,0.5679998739132431,3.045606863651453e-29,0.554916482168335,1.0074654601527555e-27,7.64872521246459,0.019488188976377954
iDnes.cz 100% Corpus,1,5,200,16,3,30,1e-05,0,0.550629209056486,1.896166086177937e-26,0.532615465626652,1.4969095687448524e-24,10.48158640226629,0.016
iDnes.cz 100% Corpus,1,5,450,12,8,20,0.01,0,0.5624873413572684,2.4034185828952317e-25,0.5518234224827001,2.8541638432996334e-24,18.69688385269122,0.02679474216380182
