Validation_Set,Model_Variant,Negative,Vector_size,Window,Min_count,Epochs,Sample,Softmax,Word_pairs_test_Pearson_coeff,Word_pairs_test_Pearson_p-val,Word_pairs_test_Spearman_coeff,Word_pairs_test_Spearman_p-val,Word_pairs_test_Out-of-vocab_ratio,Analogies_test
iDnes.cz 100% Corpus,0,15,300,1,0,30,0.001,0,0.30136754171826974,2.8568307262658548e-08,0.30842038150615464,1.2966480959504675e-08,7.64872521246459,0.00048393341076267905
iDnes.cz 100% Corpus,1,15,200,16,1,25,1e-05,0,0.5367875463019584,1.0026195944459264e-25,0.5578008416920492,4.720489213691325e-28,7.64872521246459,0.011227255129694155
iDnes.cz 100% Corpus,0,5,250,16,12,25,0.001,0,0.5681147394450939,2.1634031962128778e-24,0.5687564838564059,1.8713959997727496e-24,23.79603399433428,0.014412224344504255
iDnes.cz 100% Corpus,1,15,100,1,3,30,0.001,1,0.10469275247594798,0.0630562081278848,0.06281383696474574,0.26558910638643235,10.48158640226629,0.0
iDnes.cz 100% Corpus,0,5,50,1,0,30,0.001,0,0.3869598178406452,4.354728895440496e-13,0.3871368129438472,4.2406457229790333e-13,7.64872521246459,0.0014518002322880372
iDnes.cz 100% Corpus,1,10,300,5,2,25,0.001,1,0.057930317914928496,0.300038745709339,-0.01786103405999016,0.7495112811591679,8.78186968838527,0.0
iDnes.cz 100% Corpus,1,10,200,12,2,25,0.01,0,0.6004915188624971,6.206689039370229e-33,0.6303726179771202,4.524471289065743e-37,8.78186968838527,0.0069785192454476066
iDnes.cz 100% Corpus,0,15,158,20,3,25,0.0,0,0.5889045211825412,6.948514878677054e-31,0.585342975350941,1.9039062214929948e-30,10.48158640226629,0.016554702495201537
iDnes.cz 100% Corpus,1,5,100,8,1,30,0.1,1,0.1340358289180256,0.015447191616497767,0.093752508445673,0.09103415944029906,7.64872521246459,0.0
iDnes.cz 100% Corpus,0,10,200,20,3,25,0.001,1,0.14909847205431484,0.007935922259396709,0.1175576994161633,0.03673315935079744,10.48158640226629,0.0
iDnes.cz 100% Corpus,0,5,50,2,12,20,0.1,1,0.0059286116186980375,0.9228975340020668,-0.0019040605625349,0.9752029354991818,23.79603399433428,0.0
iDnes.cz 100% Corpus,1,10,100,2,3,25,0.001,0,0.4690077525097824,1.0935301481994058e-18,0.482185540776174,8.366418556766135e-20,10.48158640226629,0.0015595009596928982
iDnes.cz 100% Corpus,1,15,450,2,5,20,0.1,0,0.36113593877090944,7.936363406609224e-11,0.3743657339685758,1.3940802411847404e-11,13.59773371104816,0.0009428879310344828
iDnes.cz 100% Corpus,1,10,300,20,5,30,0.001,1,0.04944352658499555,0.3895273258819556,-0.020236665768863984,0.7248359740964995,13.59773371104816,0.0
iDnes.cz 100% Corpus,1,10,300,12,3,30,1e-05,1,0.07449571744186131,0.18655041526040106,0.01595816543488585,0.7775046741856312,10.48158640226629,0.0
iDnes.cz 100% Corpus,0,15,100,5,12,25,1e-05,0,0.5497586799942504,1.2013317366541406e-22,0.5290242853347129,8.421003733582998e-21,23.79603399433428,0.019100538287897203
iDnes.cz 100% Corpus,0,5,450,5,12,30,0.001,1,0.06856008515635931,0.26247878979992156,-0.04795507687140675,0.4334451846812075,23.79603399433428,0.0
iDnes.cz 100% Corpus,0,10,100,5,0,25,1e-05,0,0.3100362334466747,1.0787927863750875e-08,0.3280546350205378,1.2854284181752062e-09,7.64872521246459,0.0040650406504065045
iDnes.cz 100% Corpus,0,15,50,12,8,25,0.0,0,0.5948514556587572,7.407583867237349e-29,0.5876711729091635,4.817105962006476e-28,18.69688385269122,0.017538508464236692
iDnes.cz 100% Corpus,1,15,100,2,3,30,0.0,0,0.47799306636796945,1.918337298002753e-19,0.4922441060873435,1.0900409113563627e-20,10.48158640226629,0.0034788867562380037
iDnes.cz 100% Corpus,0,15,250,1,12,25,0.0001,0,0.42039664246124975,6.054204132940316e-13,0.4273402998941753,2.286535899166839e-13,23.79603399433428,0.0034728251432540372
iDnes.cz 100% Corpus,1,5,158,8,2,20,0.001,1,-0.054772461545644476,0.3271996247366704,-0.14380914443640713,0.009766972412081534,8.78186968838527,0.0
iDnes.cz 100% Corpus,0,15,200,8,1,20,0.0001,1,0.05694927220616901,0.30530259491756234,-0.006840201027207438,0.9020832690265018,7.64872521246459,0.0
iDnes.cz 100% Corpus,0,10,50,4,8,20,0.0001,1,0.10760976166265561,0.0687044530088249,0.07878931321561633,0.18318227817145394,18.69688385269122,0.0
iDnes.cz 100% Corpus,1,10,50,16,5,25,0.001,1,0.16752437735362122,0.003341507753986845,0.13428908700968573,0.018962611193808054,13.59773371104816,0.0
iDnes.cz 100% Corpus,0,10,100,16,8,30,0.001,1,0.06655190326402417,0.2611035433913685,-0.009829152297310307,0.8683193028984549,18.69688385269122,0.0
iDnes.cz 100% Corpus,1,15,450,5,1,25,0.0001,0,0.46884704257607707,3.209779270859273e-19,0.5130810197889166,2.742547843692101e-23,7.64872521246459,0.0028068137824235387
iDnes.cz 100% Corpus,1,5,300,16,2,20,0.01,1,0.057930317914928496,0.300038745709339,-0.01786103405999016,0.7495112811591679,8.78186968838527,0.0
iDnes.cz 100% Corpus,1,15,300,20,0,20,0.01,0,0.5597738503366824,2.798453466818706e-28,0.5969659585895841,7.366580412126938e-33,7.64872521246459,0.006678281068524971
iDnes.cz 100% Corpus,0,10,450,1,5,25,0.1,0,0.34736259833851707,4.466377335488391e-10,0.35589023100705514,1.5476166473006813e-10,13.59773371104816,0.0008081896551724138
iDnes.cz 100% Corpus,0,5,200,4,2,30,1e-05,1,0.108721480910062,0.05127972360138397,0.05314980352909473,0.34175555636642097,8.78186968838527,0.0
iDnes.cz 100% Corpus,1,10,450,12,8,25,0.1,1,0.08001231328783434,0.17645623053700676,-0.0033592116576693157,0.9548156749571853,18.69688385269122,0.0
iDnes.cz 100% Corpus,0,5,300,2,1,25,0.0001,0,0.42125331008752864,1.869561430699289e-15,0.43187287413191583,3.034209139294063e-16,7.64872521246459,0.0047425474254742545
iDnes.cz 100% Corpus,0,5,250,16,1,30,0.1,1,0.08262022261641376,0.13660249394319848,0.010183321786485672,0.8546699979838862,7.64872521246459,0.0
iDnes.cz 100% Corpus,0,15,300,8,5,25,0.1,0,0.5775033013653829,1.5894068964244483e-28,0.5772044035911722,1.7199620342106197e-28,13.59773371104816,0.014816810344827586
iDnes.cz 100% Corpus,1,15,50,8,8,30,0.0,1,0.10760976166265561,0.0687044530088249,0.07878931321561633,0.18318227817145394,18.69688385269122,0.0
iDnes.cz 100% Corpus,0,15,200,16,12,20,0.001,0,0.5923368707192429,7.23900305861609e-27,0.5807209013202604,1.1817906028658408e-25,23.79603399433428,0.0187532557735718
iDnes.cz 100% Corpus,0,5,158,2,3,25,0.0001,1,0.07370847578880682,0.1912615054355431,0.021742534537040507,0.7002243854689455,10.48158640226629,0.0
iDnes.cz 100% Corpus,0,10,250,12,1,30,0.0,1,0.08262022261641376,0.13660249394319848,0.010183321786485672,0.8546699979838862,7.64872521246459,0.0
iDnes.cz 100% Corpus,0,5,200,4,5,25,1e-05,0,0.37202098316187426,1.9084458464009112e-11,0.40465358934721624,1.9104660750825701e-13,13.59773371104816,0.0026939655172413795
iDnes.cz 100% Corpus,1,15,450,20,12,30,0.1,0,0.5118468747117049,2.297366367204387e-19,0.5802255434889518,1.3279740562481233e-25,23.79603399433428,0.023094287202639348
iDnes.cz 100% Corpus,0,15,450,12,8,20,0.01,0,0.5824835288460741,1.810422361823692e-27,0.573650810781623,1.6348372800795808e-26,18.69688385269122,0.01372578923288089
iDnes.cz 100% Corpus,1,5,200,16,2,30,1e-05,0,0.5947886739379387,3.418126341491757e-32,0.622472061365279,6.208847127496686e-36,8.78186968838527,0.013520881038054738
iDnes.cz 100% Corpus,0,10,200,8,8,30,0.0001,0,0.6090427003058244,1.589523181849772e-30,0.6076949678541462,2.3084842813816774e-30,18.69688385269122,0.03446698185145646
iDnes.cz 100% Corpus,1,5,158,4,2,20,0.1,0,0.4483864981303656,2.4846513949854578e-17,0.47218374523191087,2.7637507352594216e-19,8.78186968838527,0.0030531021698833277
iDnes.cz 100% Corpus,1,15,100,8,5,25,0.1,0,0.593523132366669,2.0467511712574847e-30,0.5949985344867396,1.3540715298505367e-30,13.59773371104816,0.013200431034482759
iDnes.cz 100% Corpus,1,10,200,2,2,30,1e-05,1,0.108721480910062,0.05127972360138397,0.05314980352909473,0.34175555636642097,8.78186968838527,0.0
iDnes.cz 100% Corpus,1,5,100,8,3,25,0.01,0,0.6006575030294086,2.281391318656142e-32,0.6027034985152283,1.24054712003691e-32,10.48158640226629,0.005878119001919386
iDnes.cz 100% Corpus,1,15,100,16,3,25,1e-05,0,0.5631940393795813,7.67164247454312e-28,0.555537692008195,5.504516944133008e-27,10.48158640226629,0.036468330134357005
iDnes.cz 100% Corpus,0,15,158,2,12,30,1e-05,1,0.031831047969354286,0.6032248873759671,-0.04712989148595977,0.4414090883132251,23.79603399433428,0.0
iDnes.cz 100% Corpus,0,15,300,20,3,30,0.0001,1,0.07449571744186131,0.18655041526040106,0.01595816543488585,0.7775046741856312,10.48158640226629,0.0
iDnes.cz 100% Corpus,1,5,100,1,1,25,1e-05,0,0.24447794341650358,8.00134300656928e-06,0.2679567399788504,9.127530692669513e-07,7.64872521246459,0.004548974061169183
iDnes.cz 100% Corpus,0,10,50,2,12,30,0.1,1,0.0059286116186980375,0.9228975340020668,-0.0019040605625349,0.9752029354991818,23.79603399433428,0.0
iDnes.cz 100% Corpus,1,10,300,8,1,25,0.001,0,0.5219074631721993,3.5734207850433134e-24,0.5606654583766337,2.2070231385093167e-28,7.64872521246459,0.0020325203252032522
iDnes.cz 100% Corpus,0,10,200,2,1,30,0.0,1,0.05694927220616901,0.30530259491756234,-0.006840201027207438,0.9020832690265018,7.64872521246459,0.0
iDnes.cz 100% Corpus,1,5,200,1,8,30,0.0,1,0.054002258152875404,0.36201670546071085,0.004029784925486645,0.9458085397521954,18.69688385269122,0.0
iDnes.cz 100% Corpus,1,10,300,1,3,25,1e-05,0,0.36057247866707653,3.898719655252563e-11,0.3715567245195575,8.81548355699602e-12,10.48158640226629,0.009117082533589251
iDnes.cz 100% Corpus,0,10,200,20,2,20,0.001,0,0.5717227898571777,2.4280184374684287e-29,0.5569075595766046,1.2631046449885939e-27,8.78186968838527,0.014720314033366046
iDnes.cz 100% Corpus,0,10,100,12,1,20,0.0,0,0.5490024622901688,4.6599393236313064e-27,0.5335992382095535,2.1885489000556697e-25,7.64872521246459,0.014324428958575301
iDnes.cz 100% Corpus,1,5,200,16,5,20,1e-05,1,0.09669511549163061,0.0918486218415479,0.0534293401102406,0.35240407227444626,13.59773371104816,0.0
iDnes.cz 100% Corpus,1,15,450,1,1,20,0.1,1,0.09133603099481379,0.0997178390806454,0.030570400929784143,0.5823390214827024,7.64872521246459,0.0
iDnes.cz 100% Corpus,0,5,50,12,3,30,0.0,1,0.03453683896611024,0.5407430112388223,0.005239969077846019,0.9260789534164533,10.48158640226629,0.0
iDnes.cz 100% Corpus,1,5,158,1,1,25,0.0001,1,0.11391179447029776,0.03982822560215439,0.06436944878845473,0.24647302696361809,7.64872521246459,0.0
iDnes.cz 100% Corpus,1,5,50,4,2,20,0.001,0,0.5337386021106482,4.162019711656592e-25,0.545374734597758,2.3943132969926168e-26,8.78186968838527,0.005233889434085705
iDnes.cz 100% Corpus,0,10,100,2,8,20,0.0001,0,0.5438852681472132,1.701368322213417e-23,0.5420749826377614,2.5394738856403062e-23,18.69688385269122,0.02806161354277871
iDnes.cz 100% Corpus,0,10,450,1,0,30,0.0001,1,0.09133603099481379,0.0997178390806454,0.030570400929784143,0.5823390214827024,7.64872521246459,0.0
iDnes.cz 100% Corpus,1,10,50,12,12,20,0.0001,1,0.0059286116186980375,0.9228975340020668,-0.0019040605625349,0.9752029354991818,23.79603399433428,0.0
iDnes.cz 100% Corpus,0,15,450,20,1,30,0.0,1,0.09133603099481379,0.0997178390806454,0.030570400929784143,0.5823390214827024,7.64872521246459,0.0
iDnes.cz 100% Corpus,0,5,100,12,1,20,0.0,1,0.1340358289180256,0.015447191616497767,0.093752508445673,0.09103415944029906,7.64872521246459,0.0
iDnes.cz 100% Corpus,0,10,250,16,1,30,1e-05,1,0.08262022261641376,0.13660249394319848,0.010183321786485672,0.8546699979838862,7.64872521246459,0.0
iDnes.cz 100% Corpus,1,15,200,5,5,25,0.0,0,0.5360279452138427,4.3771076264922636e-24,0.5543862639523227,5.653271967769986e-26,13.59773371104816,0.004040948275862069
iDnes.cz 100% Corpus,0,5,100,4,8,30,0.01,1,0.06655190326402417,0.2611035433913685,-0.009829152297310307,0.8683193028984549,18.69688385269122,0.0
iDnes.cz 100% Corpus,0,5,100,1,3,25,0.1,1,0.10469275247594798,0.0630562081278848,0.06281383696474574,0.26558910638643235,10.48158640226629,0.0
iDnes.cz 100% Corpus,1,10,158,8,2,25,0.0,0,0.5702551101391586,3.6236902329998295e-29,0.5833576476070029,9.447229313153708e-31,8.78186968838527,0.002289826627412496
iDnes.cz 100% Corpus,1,10,250,12,0,20,0.0,0,0.5583761075478059,4.054500353011908e-28,0.5872032978227983,1.3390288953921281e-31,7.64872521246459,0.0019357336430507162
iDnes.cz 100% Corpus,1,15,158,16,12,30,1e-05,0,0.541424217182871,6.869493772244608e-22,0.5362783337754015,1.9682006544307364e-21,23.79603399433428,0.03646466400416739
iDnes.cz 100% Corpus,0,15,158,5,2,20,0.01,0,0.527262703873839,1.9450984805437328e-24,0.5270360116891458,2.0517423100256677e-24,8.78186968838527,0.02867735252426126
iDnes.cz 100% Corpus,0,5,50,8,0,25,1e-05,0,0.3372129749451344,4.127444201813645e-10,0.36427096839298817,1.1496641808243988e-11,7.64872521246459,0.003484320557491289
iDnes.cz 100% Corpus,0,5,158,8,3,20,0.01,1,0.07370847578880682,0.1912615054355431,0.021742534537040507,0.7002243854689455,10.48158640226629,0.0
iDnes.cz 100% Corpus,0,5,158,4,2,30,1e-05,0,0.3840342826583857,9.32657012602715e-13,0.4029670264448553,5.30128590347285e-14,8.78186968838527,0.004361574528404754
iDnes.cz 100% Corpus,0,15,200,2,3,25,0.0001,0,0.488363951247145,2.4117732998673336e-20,0.5036493151191395,9.951103135831905e-22,10.48158640226629,0.02231285988483685
iDnes.cz 100% Corpus,1,10,300,4,2,25,0.0001,0,0.49209447402970036,4.847694128416293e-21,0.5168361506644865,2.17442349506212e-23,8.78186968838527,0.0028350234434630904
iDnes.cz 100% Corpus,0,10,250,1,8,25,0.0001,1,0.10639953799957869,0.07189725663088424,0.028205194912743516,0.634191448431142,18.69688385269122,0.0
iDnes.cz 100% Corpus,0,10,50,5,1,25,1e-05,1,0.07869341822963966,0.1563110304313309,0.02815640588919259,0.6124882587999354,7.64872521246459,0.0
iDnes.cz 100% Corpus,1,15,250,12,2,30,0.0,0,0.5817313494940987,1.4989637852030168e-30,0.6242372456659432,3.4809665655841615e-36,8.78186968838527,0.004470613891614873
iDnes.cz 100% Corpus,1,5,158,8,5,25,0.01,0,0.5903678716625215,4.916926578131793e-30,0.6097567319934716,1.9267446458343117e-32,13.59773371104816,0.012257543103448275
iDnes.cz 100% Corpus,1,10,50,5,2,20,1e-05,1,-0.000899438935680701,0.9871728899234892,-0.033798193355307996,0.5456435532513448,8.78186968838527,0.0
iDnes.cz 100% Corpus,0,15,450,2,2,20,0.0,1,0.06344153150851667,0.2563191092180659,-0.03016987877109785,0.5896132720153417,8.78186968838527,0.0
iDnes.cz 100% Corpus,1,5,100,2,3,20,0.0,1,0.10469275247594798,0.0630562081278848,0.06281383696474574,0.26558910638643235,10.48158640226629,0.0
iDnes.cz 100% Corpus,1,5,158,1,8,25,0.001,0,0.4149659376374937,2.2581192777577582e-13,0.4200776032525196,1.0682893023615816e-13,18.69688385269122,0.0009150526155253927
iDnes.cz 100% Corpus,0,10,50,2,2,20,0.1,1,-0.000899438935680701,0.9871728899234892,-0.033798193355307996,0.5456435532513448,8.78186968838527,0.0
iDnes.cz 100% Corpus,1,10,50,16,0,25,0.0001,0,0.6058414709012967,4.833129294342722e-34,0.5919711934725957,3.288616694549669e-32,7.64872521246459,0.011130468447541618
iDnes.cz 100% Corpus,0,10,200,16,8,25,0.0,0,0.5728242310696462,2.0018843714629567e-26,0.5686524764276766,5.516080232338012e-26,18.69688385269122,0.017843526002745157
iDnes.cz 100% Corpus,1,5,250,5,2,20,1e-05,0,0.5226042389620017,5.778683847517754e-24,0.514290813131366,3.8711546592553996e-23,8.78186968838527,0.005779086250136299
iDnes.cz 100% Corpus,1,15,300,4,3,20,0.1,0,0.45843810582219,7.943207914552368e-18,0.48605224510530987,3.852476833453081e-20,10.48158640226629,0.00131957773512476
iDnes.cz 100% Corpus,1,15,100,1,3,25,0.01,0,0.40560000784966255,6.067030057593014e-14,0.41232968128252634,2.1153418043858174e-14,10.48158640226629,0.0005998080614203454
iDnes.cz 100% Corpus,1,5,100,8,5,30,0.0,1,0.022407033024145817,0.6967109633793634,-0.03446617607358378,0.5487511818110731,13.59773371104816,0.0
iDnes.cz 100% Corpus,0,10,300,1,3,30,1e-05,1,0.07449571744186131,0.18655041526040106,0.01595816543488585,0.7775046741856312,10.48158640226629,0.0
iDnes.cz 100% Corpus,1,5,100,16,12,20,0.01,0,0.6010467420710884,8.271507425490908e-28,0.6017867097780288,6.858270060742449e-28,23.79603399433428,0.031081785032123634
iDnes.cz 100% Corpus,1,15,450,20,8,30,0.0,1,0.08001231328783434,0.17645623053700676,-0.0033592116576693157,0.9548156749571853,18.69688385269122,0.0
iDnes.cz 100% Corpus,0,10,100,5,1,20,0.0,0,0.5048810376733236,1.728353607612633e-22,0.5038675615771784,2.162488286330115e-22,7.64872521246459,0.02100271002710027
iDnes.cz 100% Corpus,1,10,50,8,2,30,0.001,0,0.585764926880436,4.747505867787733e-31,0.57283016176254,1.79252850479776e-29,8.78186968838527,0.021262675825973177
iDnes.cz 100% Corpus,0,10,100,1,5,20,0.1,0,0.3691978288047823,2.7761877397160775e-11,0.37722931532955506,9.46721390185094e-12,13.59773371104816,0.004983836206896552
iDnes.cz 100% Corpus,0,5,200,20,3,30,0.1,0,0.5730010309392761,5.697341158646694e-29,0.5688008586500224,1.7535460136086284e-28,10.48158640226629,0.014995201535508637
iDnes.cz 100% Corpus,1,10,300,2,3,20,0.001,0,0.34175751493339523,4.375075584744365e-10,0.3500845835677656,1.5304338349781062e-10,10.48158640226629,0.0009596928982725527
iDnes.cz 100% Corpus,0,5,200,12,8,25,0.0001,1,0.054002258152875404,0.36201670546071085,0.004029784925486645,0.9458085397521954,18.69688385269122,0.0
iDnes.cz 100% Corpus,1,15,250,4,2,30,0.001,0,0.49887565746280726,1.150351260830706e-21,0.5217954523114864,6.969303606365615e-24,8.78186968838527,0.0007632755424708319
iDnes.cz 100% Corpus,0,10,450,1,3,20,1e-05,1,0.1511046811527242,0.007125556939057873,0.1477314938476659,0.008534162548551836,10.48158640226629,0.0
iDnes.cz 100% Corpus,0,5,450,12,1,25,0.0,1,0.09133603099481379,0.0997178390806454,0.030570400929784143,0.5823390214827024,7.64872521246459,0.0
iDnes.cz 100% Corpus,1,10,450,2,0,20,0.1,0,0.32156847128469646,2.8098870745730052e-09,0.33269437539879215,7.263357764868546e-10,7.64872521246459,0.0011614401858304297
iDnes.cz 100% Corpus,0,5,50,2,5,30,0.0,1,0.16752437735362122,0.003341507753986845,0.13428908700968573,0.018962611193808054,13.59773371104816,0.0
iDnes.cz 100% Corpus,0,15,200,4,12,30,0.0,1,0.12479044684164266,0.04083656856200967,0.056745751814319206,0.35386801388972144,23.79603399433428,0.0
iDnes.cz 100% Corpus,0,15,450,1,5,25,1e-05,1,0.055745973966456024,0.33188762754996465,-0.030242811229028974,0.5988050834043985,13.59773371104816,0.0
iDnes.cz 100% Corpus,1,15,300,2,2,20,1e-05,1,0.057930317914928496,0.300038745709339,-0.01786103405999016,0.7495112811591679,8.78186968838527,0.0
iDnes.cz 100% Corpus,1,15,250,1,0,20,0.0001,1,0.08262022261641376,0.13660249394319848,0.010183321786485672,0.8546699979838862,7.64872521246459,0.0
iDnes.cz 100% Corpus,1,15,100,5,0,25,0.0001,1,0.1340358289180256,0.015447191616497767,0.093752508445673,0.09103415944029906,7.64872521246459,0.0
iDnes.cz 100% Corpus,0,5,200,8,8,25,0.0,1,0.054002258152875404,0.36201670546071085,0.004029784925486645,0.9458085397521954,18.69688385269122,0.0
iDnes.cz 100% Corpus,0,10,158,5,1,20,0.1,0,0.4999622698820779,5.092712094878442e-22,0.5052017618636206,1.6097807612806595e-22,7.64872521246459,0.011420828493999226
iDnes.cz 100% Corpus,1,15,300,5,2,30,0.0001,0,0.5240497567417803,4.1292623041441715e-24,0.5673058286106238,8.053381076698147e-29,8.78186968838527,0.002289826627412496
iDnes.cz 100% Corpus,0,5,50,16,3,25,0.0,0,0.5773658827697498,1.741005285284206e-29,0.5641513059450294,5.974700021976953e-28,10.48158640226629,0.013435700575815739
iDnes.cz 100% Corpus,1,5,100,1,8,20,0.001,0,0.4050889268104261,9.255538781614886e-13,0.42035679727015746,1.0251215099294725e-13,18.69688385269122,0.023333841695897514
iDnes.cz 100% Corpus,1,15,158,2,12,30,0.001,1,0.031831047969354286,0.6032248873759671,-0.04712989148595977,0.4414090883132251,23.79603399433428,0.0
iDnes.cz 100% Corpus,0,5,100,8,5,20,1e-05,1,0.022407033024145817,0.6967109633793634,-0.03446617607358378,0.5487511818110731,13.59773371104816,0.0
iDnes.cz 100% Corpus,1,5,300,2,3,20,0.0001,1,0.07449571744186131,0.18655041526040106,0.01595816543488585,0.7775046741856312,10.48158640226629,0.0
iDnes.cz 100% Corpus,0,10,300,20,3,20,0.001,1,0.07449571744186131,0.18655041526040106,0.01595816543488585,0.7775046741856312,10.48158640226629,0.0
iDnes.cz 100% Corpus,1,15,100,5,5,25,0.001,1,0.022407033024145817,0.6967109633793634,-0.03446617607358378,0.5487511818110731,13.59773371104816,0.0
iDnes.cz 100% Corpus,1,10,100,1,3,30,1e-05,1,0.10469275247594798,0.0630562081278848,0.06281383696474574,0.26558910638643235,10.48158640226629,0.0
iDnes.cz 100% Corpus,1,15,50,20,12,30,0.01,1,0.0059286116186980375,0.9228975340020668,-0.0019040605625349,0.9752029354991818,23.79603399433428,0.0
iDnes.cz 100% Corpus,1,5,158,4,12,30,0.01,1,0.031831047969354286,0.6032248873759671,-0.04712989148595977,0.4414090883132251,23.79603399433428,0.0
iDnes.cz 100% Corpus,0,15,200,8,8,20,0.001,0,0.5716475759454338,2.6682769106568453e-26,0.5608378358739947,3.54483826268368e-25,18.69688385269122,0.01586091200244014
iDnes.cz 100% Corpus,1,5,158,16,2,20,0.0001,1,-0.054772461545644476,0.3271996247366704,-0.14380914443640713,0.009766972412081534,8.78186968838527,0.0
iDnes.cz 100% Corpus,0,5,250,8,0,25,1e-05,1,0.08262022261641376,0.13660249394319848,0.010183321786485672,0.8546699979838862,7.64872521246459,0.0
iDnes.cz 100% Corpus,1,15,50,2,1,20,0.0001,0,0.4504205824089181,1.0828867636821632e-17,0.46243271091093757,1.1192578787926748e-18,7.64872521246459,0.018679829655439413
iDnes.cz 100% Corpus,1,10,300,2,12,30,1e-05,0,0.5609995605375591,1.0573298202457704e-23,0.5514457775150048,8.39048744505142e-23,23.79603399433428,0.02882444868900851
iDnes.cz 100% Corpus,0,5,450,12,2,25,1e-05,0,0.41937972871600826,3.791742953053628e-15,0.4343548500342796,3.0037899148010826e-16,8.78186968838527,0.002289826627412496
iDnes.cz 100% Corpus,1,5,300,12,3,30,1e-05,0,0.5747082270034717,3.590952430611717e-29,0.6121493998800749,7.030066158717295e-34,10.48158640226629,0.02555182341650672
iDnes.cz 100% Corpus,1,5,158,4,0,20,0.01,1,0.11391179447029776,0.03982822560215439,0.06436944878845473,0.24647302696361809,7.64872521246459,0.0
iDnes.cz 100% Corpus,1,5,158,5,1,25,0.001,1,0.11391179447029776,0.03982822560215439,0.06436944878845473,0.24647302696361809,7.64872521246459,0.0
iDnes.cz 100% Corpus,0,5,200,1,0,20,1e-05,0,-0.015460926671464597,0.7809366298827094,0.029887887517418023,0.590793041151176,7.64872521246459,0.0011614401858304297
iDnes.cz 100% Corpus,0,5,450,8,5,30,0.1,1,0.055745973966456024,0.33188762754996465,-0.030242811229028974,0.5988050834043985,13.59773371104816,0.0
iDnes.cz 100% Corpus,1,5,158,20,2,20,0.0,0,0.5940610962251393,4.238943355936589e-32,0.6241698516410248,3.558969937966381e-36,8.78186968838527,0.012975684222004144
iDnes.cz 100% Corpus,0,5,300,2,8,30,0.01,0,0.49962626150388695,1.5779942675925349e-19,0.4964323446343344,2.901624261101006e-19,18.69688385269122,0.003965228000610035
iDnes.cz 100% Corpus,0,15,200,16,3,30,1e-05,1,0.14909847205431484,0.007935922259396709,0.1175576994161633,0.03673315935079744,10.48158640226629,0.0
iDnes.cz 100% Corpus,0,10,250,1,3,20,0.1,1,0.05856029934375616,0.29938361225155125,-0.0159311641064011,0.7778712955959117,10.48158640226629,0.0
iDnes.cz 100% Corpus,0,5,200,2,2,25,0.0001,1,0.108721480910062,0.05127972360138397,0.05314980352909473,0.34175555636642097,8.78186968838527,0.0
iDnes.cz 100% Corpus,0,10,250,1,0,20,0.0001,0,0.28114107266891364,2.454993419237011e-07,0.3033288072043115,2.2982532884254147e-08,7.64872521246459,0.004839334107626791
iDnes.cz 100% Corpus,0,15,200,5,5,30,1e-05,0,0.5317064570509563,1.1728566566334754e-23,0.5161587956487428,3.6269609938493815e-22,13.59773371104816,0.01441271551724138
