Validation_Set,Model_Variant,Negative,Vector_size,Window,Min_count,Epochs,Sample,Softmax,Word_pairs_test_Pearson_coeff,Word_pairs_test_Pearson_p-val,Word_pairs_test_Spearman_coeff,Word_pairs_test_Spearman_p-val,Word_pairs_test_Out-of-vocab_ratio,Analogies_test
iDnes.cz 100% Corpus,0,5,50,1,0,10,0.1,1,0.021071998000167527,0.7046540734819892,-0.016950266489554344,0.7604488851200433,7.64872521246459,0.0
iDnes.cz 100% Corpus,0,5,50,1,0,10,0.01,0,0.08173858213754101,0.1408522260509686,0.13214107367077713,0.016978092320306424,7.64872521246459,0.0014378145219266715
iDnes.cz 100% Corpus,0,5,50,1,0,10,0.01,1,0.021071998000167527,0.7046540734819892,-0.016950266489554344,0.7604488851200433,7.64872521246459,0.0
iDnes.cz 100% Corpus,0,5,50,1,0,10,0.001,0,0.0707786264747112,0.20243962315303976,0.123654423769841,0.025572829724506637,7.64872521246459,0.0
iDnes.cz 100% Corpus,0,5,50,1,0,10,0.001,1,0.021071998000167527,0.7046540734819892,-0.016950266489554344,0.7604488851200433,7.64872521246459,0.0
iDnes.cz 100% Corpus,0,5,50,1,0,10,0.0001,0,0.0497691874315572,0.3704078770869531,0.08777562367338694,0.11369591639861684,7.64872521246459,0.002156721782890007
iDnes.cz 100% Corpus,0,5,50,1,0,10,0.0001,1,0.021071998000167527,0.7046540734819892,-0.016950266489554344,0.7604488851200433,7.64872521246459,0.0
iDnes.cz 100% Corpus,0,5,50,1,0,10,1e-05,0,0.0201000357766276,0.717682267786525,0.010991826637195659,0.8432749011575238,7.64872521246459,0.0
iDnes.cz 100% Corpus,0,5,50,1,0,10,1e-05,1,0.021071998000167527,0.7046540734819892,-0.016950266489554344,0.7604488851200433,7.64872521246459,0.0
iDnes.cz 100% Corpus,0,5,50,1,0,15,0.0,0,0.21372991317266635,0.00010057331872017318,0.23466026860398762,1.8643598244891862e-05,7.64872521246459,0.0007189072609633358
iDnes.cz 100% Corpus,0,5,50,1,0,15,0.0,1,0.021071998000167527,0.7046540734819892,-0.016950266489554344,0.7604488851200433,7.64872521246459,0.0
iDnes.cz 100% Corpus,0,5,50,1,0,15,0.1,0,0.2223237020042931,5.131969590091592e-05,0.2429553783288067,9.144465409980694e-06,7.64872521246459,0.0007189072609633358
iDnes.cz 100% Corpus,0,5,50,1,0,15,0.1,1,0.021071998000167527,0.7046540734819892,-0.016950266489554344,0.7604488851200433,7.64872521246459,0.0
iDnes.cz 100% Corpus,0,5,50,1,0,15,0.01,0,0.2204265894639746,5.967310826499217e-05,0.24514492846139868,7.5446315505191965e-06,7.64872521246459,0.0014378145219266715
iDnes.cz 100% Corpus,0,5,50,1,0,15,0.01,1,0.021071998000167527,0.7046540734819892,-0.016950266489554344,0.7604488851200433,7.64872521246459,0.0
iDnes.cz 100% Corpus,0,5,50,1,0,15,0.001,0,0.20440480350179094,0.00020259793454399097,0.2322966697580163,2.273297121554509e-05,7.64872521246459,0.0007189072609633358
iDnes.cz 100% Corpus,0,5,50,1,0,15,0.001,1,0.021071998000167527,0.7046540734819892,-0.016950266489554344,0.7604488851200433,7.64872521246459,0.0
iDnes.cz 100% Corpus,0,5,50,1,0,15,0.0001,0,0.18370021196073366,0.000860828888577952,0.1966556496451143,0.00035424679461571476,7.64872521246459,0.002156721782890007
iDnes.cz 100% Corpus,0,5,50,1,0,15,0.0001,1,0.021071998000167527,0.7046540734819892,-0.016950266489554344,0.7604488851200433,7.64872521246459,0.0
iDnes.cz 100% Corpus,0,5,50,1,0,15,1e-05,0,0.022681807985142768,0.683266231454316,0.029139740347324968,0.6001240692245047,7.64872521246459,0.0007189072609633358
iDnes.cz 100% Corpus,0,5,50,1,0,15,1e-05,1,0.021071998000167527,0.7046540734819892,-0.016950266489554344,0.7604488851200433,7.64872521246459,0.0
iDnes.cz 100% Corpus,0,5,50,1,0,20,0.0,0,0.3067141587770515,1.5727204480661847e-08,0.31112134044532286,9.528440530200431e-09,7.64872521246459,0.0007189072609633358
iDnes.cz 100% Corpus,0,5,50,1,0,20,0.0,1,0.021071998000167527,0.7046540734819892,-0.016950266489554344,0.7604488851200433,7.64872521246459,0.0
iDnes.cz 100% Corpus,0,5,50,1,0,20,0.1,0,0.3099710086217471,1.0868558452947179e-08,0.3156687743915065,5.632373074993665e-09,7.64872521246459,0.0007189072609633358
iDnes.cz 100% Corpus,0,5,50,1,0,20,0.1,1,0.021071998000167527,0.7046540734819892,-0.016950266489554344,0.7604488851200433,7.64872521246459,0.0
iDnes.cz 100% Corpus,0,5,50,1,0,20,0.01,0,0.29424704901549487,6.209691382167738e-08,0.3012849038060002,2.8830378129974458e-08,7.64872521246459,0.0007189072609633358
