slug,score_tfidf_posts,score_tfidf_keywords,score_lda_posts,score_doc2vec_posts,rating_predicted,rating_actual
zaslou-slavu-hradecke-sjezdovky-ma-ozivit-architekt-vavra-a-synteticky-snih,0.50341796875,0.0,0.5486951470375061,0.25116297602653503,,0.0
sponzor-dynama-a-zbrojovky-konci-s-ceskym-fotbalem-skodi-nam-vzkazal,0.50341796875,0.0,0.5156799554824829,0.17540642619132996,,0.0
beran-nasel-zalibeni-v-koze-jejich-potomek-ted-pozira-nezaplacene-faktury,0.5029296875,0.0,0.5202040076255798,0.35905390977859497,,0.0
pardubicky-kraj-vyhlasil-stav-hromadneho-postizeni-ma-plne-jip-a-omezi-peci,0.5029296875,0.0,0.5046854019165039,0.24283871054649353,,0.0
video-safari-park-oslavuje-dalsi-mlade-hrosika-druhe-po-15-letech,0.5029296875,0.0,0.5461046099662781,0.369928240776062,,0.0
metoda-ceskych-lekaru-zlepsuje-dychani-ventilovanych-projekt-se-vsak-zasekl,0.5029296875,0.0,0.4789550006389618,0.19235311448574066,,0.0
zenu-soudi-za-mnozeni-psu-svedkyne-tvrdi-ze-nekolik-zvirat-bylo-jejich,0.5029296875,0.0,0.5073937177658081,0.2794669568538666,,0.0
po-hrubem-rohozci-cestuje-leseni-oprav-se-docka-i-vyhlidkova-jeskyne,0.50244140625,0.0,0.5284019708633423,0.43424132466316223,,0.0
starostka-dalsi-omezeni-na-hranicich-by-pro-tesin-byla-fatalni,0.50244140625,0.0,0.5339527130126953,0.27802732586860657,,0.0
severni-spojka-ma-dalsi-povoleni-z-budejovic-odvede-na-20-tisic-aut,0.50244140625,0.0,0.543053925037384,0.34937310218811035,,0.0
ostravske-stopy-muj-zacatek-prisla-jsem-o-penezenku-vzpomina-rywikova,0.501953125,0.0,0.5345979928970337,0.2956323027610779,,0.0
muzi-zbyvalo-nanejvys-par-mesicu-zivota-zachranila-ho-bunecna-terapie,0.501953125,0.0,0.505865752696991,0.2735174894332886,,0.0
ctyrkolkar-natankoval-bez-placeni-mel-zakaz-rizeni-a-schovanou-znacku,0.501953125,0.0,0.5037994384765625,0.2971232235431671,,0.0
sumava-je-misty-jako-sibir-rika-vedouci-projektu-na-zachranu-mokradu,0.501953125,0.0,0.5208309888839722,0.3135547339916229,,0.0
za-ohrozovani-nemocnicniho-sanitare-nozem-dostala-zena-15-let-vezeni,0.501953125,0.0,0.5278005003929138,0.2821509838104248,,0.0
skvosty-brnenskeho-technickeho-muzea-vystavuje-jehlu-i-zenijni-kolos,0.501953125,0.0,0.5621418356895447,0.3552062213420868,,0.0
proc-hvezdy-normalizacniho-popu-lide-nechteji-jmena-ulic-podle-staidla-a-svobody,0.501953125,0.0,0.49040359258651733,0.336576908826828,,0.0
v-brne-doladili-system-vjezd-bez-povoleni-do-centra-uz-ztresta-pokuta,0.501953125,0.0,0.5103613138198853,0.3086421489715576,,0.0
prvni-jarni-noc-byla-nekde-rekordni-na-kvilde-meli-minus-246-stupne,0.501953125,0.0,0.45465993881225586,0.30218470096588135,,0.0
roky-neprodejna-pamatka-stoji-tri-miliony-zaujala-nekolik-moznych-kupcu,0.501953125,0.0,0.5032075643539429,0.31795552372932434,,0.0
kouril-pres-zakaz-v-chate-pak-uhorelo-osm-lidi-z-toho-ctyri-deti,0.501953125,0.0,0.513810932636261,0.23653145134449005,,0.0
aktiviste-dal-blokuji-rypadlo-polske-odbory-si-stezuji-eu-na-cesko,0.501953125,0.0,0.5141435265541077,0.34707072377204895,,0.0
omylem-zaslane-penize-nechce-firma-vratit-skole-prisel-jen-zlomek-zbozi,0.501953125,0.0,0.5348765850067139,0.26214250922203064,,0.0
ve-skale-v-ceskem-raji-se-zaklinil-pes-zachranovali-ho-hasici,0.501953125,0.0,0.5283435583114624,0.2818785011768341,,0.0
vrahovi-muze-utopeneho-v-septiku-soud-zamitl-zadost-na-obnovu-procesu,0.50146484375,0.0,0.5115869045257568,0.20960816740989685,,0.0
skoly-jsou-na-online-zaskolaky-kratke-nektere-se-obraceji-na-socialku,0.50146484375,0.0,0.5104860067367554,0.4046752452850342,,0.0
dve-stejne-nenajdete-vyrezavane-lavice-od-sv-michala-prochazeji-obnovou,0.50146484375,0.0,0.49103954434394836,0.28446662425994873,,0.0
tisice-davek-vakciny-z-nemecka-dorazily-do-karlovarskeho-kraje,0.50146484375,0.0,0.4270332455635071,0.17898808419704437,,0.0
lidem-hrozi-vyhoreni-prace-z-domova-neni-zadna-pyzamova-party-tvrdi-expert,0.50146484375,0.0,0.516048789024353,0.3593439757823944,,0.0
zarazili-jsme-obskurni-developerske-projekty-rika-sef-spravy-chko-palava,0.50146484375,0.0,0.5884456634521484,0.2912503182888031,,0.0
svrcinova-potvrdila-nabidku-na-post-hlavni-hygienicky-mluvila-s-blatnym,0.50146484375,0.0,0.43717843294143677,0.19459274411201477,,0.0
ridice-zabil-strom-na-ceskolipsku-muze-za-to-rsd-rika-obzaloba,0.50146484375,0.0,0.4964981973171234,0.3795911371707916,,0.0
v-brne-zavira-centrum-ktere-rozjelo-ockovani-podali-tu-400-tisic-davek,0.50146484375,0.0,0.49036094546318054,0.2542005479335785,,0.0
cestovatel-prosel-hedvabnou-stezku-dostal-se-jako-prvni-do-knihy-rekordu,0.50146484375,0.0,0.5203225612640381,0.3727714717388153,,0.0
letiste-v-podhoranech-zilo-atrakcemi-kluzakem-se-proletela-i-byvala-miss,0.50146484375,0.0,0.5366044044494629,0.32723820209503174,,0.0
video-stehovani-historie-nakladni-automobily-tatry-miri-do-noveho-muzea,0.50146484375,0.0,0.5509234070777893,0.36595648527145386,,0.0
ustavni-soud-zrusil-sve-verdikty-z-kauzy-dvojnasobne-vrazdy-rozhodne-znovu,0.50146484375,0.0,0.49157950282096863,0.2947135865688324,,0.0
dul-turow-bere-vodu-potvrdil-pruzkum-liberecky-kraj-zada-zalobu-na-polsko,0.50146484375,0.0,0.5243703722953796,0.2394591122865677,,0.0
chalupe-z-certiho-brka-se-uz-propadla-strecha-opravu-zatim-neplanuji,0.50146484375,0.0,0.5342385768890381,0.27196669578552246,,0.0
ceskemu-raji-dosla-trpelivost-cykliste-se-uz-malebnym-udolim-neprojedou,0.50146484375,0.0,0.49378150701522827,0.2930239140987396,,0.0
fotbal-ma-posledni-sanci-rika-nyni-uz-byvaly-sponzor-dvou-klubu,0.50146484375,0.0,0.5357815027236938,0.22500702738761902,,0.0
chovu-slepic-ve-velkem-malahove-na-domazlicku-hrozi-zasah-exekutora,0.50146484375,0.0,0.5371042490005493,0.2155640870332718,,0.0
asociace-chce-fotbalovy-stadion-v-pardubicich-hned-jinak-novacek-spadne,0.5009765625,0.0,0.5312013626098633,0.28146472573280334,,0.0
nakladni-vuz-dostal-smyk-a-vrazil-do-policejniho-auta-hlidku-zranil,0.5009765625,0.0,0.4886881709098816,0.28275129199028015,,0.0
koronavirus-loni-v-olomouckem-kraji-ovlivnil-pocty-umrti-i-rozvodu,0.5009765625,0.0,0.5280897617340088,0.3879116177558899,,0.0
muz-se-bal-zakazu-vychazeni-po-hadce-s-manzelkou-si-ustlal-za-vytahem,0.5009765625,0.0,0.46888384222984314,0.277403861284256,,0.0
kvuli-shlukovani-lidi-zrusila-budejovicka-radnice-smlouvy-na-predzahradky,0.5009765625,0.0,0.4943225681781769,0.18200787901878357,,0.0
vandal-vnikl-do-odstavenych-vagonu-vystrikal-je-hasicim-pristrojem,0.5009765625,0.0,0.578417956829071,0.33841779828071594,,0.0
z-ceske-chemicky-miri-decko-do-celeho-sveta-nasinci-ho-vsak-maji-malo,0.5009765625,0.0,0.5582796335220337,0.2625008821487427,,0.0
