slug,score_tfidf_posts,score_tfidf_keywords,score_lda_posts,score_doc2vec_posts,rating_predicted,rating_actual
maly-krok-pro-cloveka-ale-velky-skok-pro-golf-skoncilo-to-pred-50-lety,0.002185821533203125,0.0,0.5251758098602295,0.32502663135528564,1.4282184196,4.0
za-mladistvy-vzhled-vdecim-veganstvi-rika-po-sedmdesatce-weaverova,0.0018663406372070312,0.0,0.5603758692741394,0.35836243629455566,0.2377958687,2.0
nechceme-luxusni-skolky-rekla-malacova-detske-skupiny-se-zmeni-na-jesle,0.001766204833984375,0.0,0.5031958222389221,0.3116222023963928,0.1655422664,2.0
krakoru-na-pozici-namestka-policejniho-prezidenta-docasne-nahradi-kubik,0.0015554428100585938,0.0,0.5120519399642944,0.30496764183044434,0.2700342586,2.5
vlada-objednala-o-petinu-davek-vakcin-mene-nez-na-co-melo-cesko-narok,0.0007524490356445312,0.0,0.46625229716300964,0.13787908852100372,0.0043802726,2.6666666666666665
facr-o-slavii-a-rangers-verime-v-objektivni-vysetreni-odmitame-rasismus,0.000736236572265625,0.0,0.5356385111808777,0.23175667226314545,-0.9178693205,3.6666666666666665
pirati-zverejnili-plan-na-rozdeleni-penez-z-eu-sly-by-do-skolstvi-i-zdravi,0.0006031990051269531,0.0,0.4797126352787018,0.2664666175842285,0.8052856385,3.0
luxusni-atmosfera-a-poradne-stado-koni-jake-je-nejnovejsi-bmw-alpina-b7,0.0,0.0,0.5048550963401794,0.16419389843940735,0.4304581977,3.5
skladacka-od-xiaomi-je-mozna-na-spadnuti-naznacuje-dalsi-unik-prototypu,0.0,0.0,0.5144995450973511,0.06932530552148819,1.1798392433,3.5
iphony-ceka-designova-zmena-apple-se-ma-inspirovat-androidi-konkurenci,0.0,0.0,0.502037525177002,0.3137388825416565,-0.2905955468,3.0
co-vite-o-civilizacnich-chorobach-soutezte-v-kvizu-o-balicky-proti-stresu,0.0,0.0,0.4959927499294281,0.2756598889827728,0.9314600671,3.0
tisice-drobnych-podnikatelu-zacinaji-slyset-na-platebni-terminaly,0.0,0.0244384054094553,0.4920141398906708,0.2506648302078247,0.0344680045,3.0
zivot-v-budovach-nam-nesvedci-rika-vedkyne-ktera-vymyslela-rovnici-stresu,0.0,0.0,0.4913252592086792,0.21026824414730072,0.6882298063,4.666666666666667
valka-trochu-jinak-ve-ww2-rebuilder-budeme-obnovovat-vybombardovana-mesta,0.0,0.0,0.5306562185287476,0.21661269664764404,0.1651230761,3.0
prodeje-hororu-amnesia-rebirth-presahly-sto-tisic-na-zisk-to-nestaci,0.0,0.0,0.5344456434249878,0.2848266363143921,-0.0868297367,3.0
do-prodeje-miri-plysak-podle-nejdivnejsiho-hrdiny-z-mass-effectu,0.0,0.0,0.5089579820632935,0.3435279428958893,-0.2905955468,3.0
milujete-kavu-v-espresso-tycoon-se-budete-starat-o-vlastni-kavarnu,0.0,0.0,0.5182272791862488,0.1441504806280136,-0.3529216686,4.0
prvni-casovka-v-quick-stepu-cerny-v-katalansku-vedl-nakonec-byl-osmy,0.0,0.0,0.5128389596939087,0.3458510637283325,0.2503404916,4.333333333333333
online-pardubice-zachranuji-serii-doma-vedou-3-1-vzepre-se-hradec-tygrum,0.0,0.0,0.4926958680152893,0.20152102410793304,-0.2818433721,4.5
johannes-bo-porazil-lagreida-potreti-v-rade-je-velky-globus-jeho,0.0,0.0,0.5167518854141235,0.29778921604156494,-0.5486851605,3.0
obrazem-zapady-slunce-kostely-i-popelnice-vyhledy-nasich-ctenaru,0.0,0.0,0.48955896496772766,0.15264911949634552,0.1424236934,3.5
pochod-praha-prcice-bude-o-mesic-pozdeji-covid-zmeni-jeho-podobu,0.0,0.0,0.505095362663269,0.3280448913574219,0.5692814385,5.0
kviz-odlehle-zname-i-puste-znate-nejzajimavejsi-ostrovy-sveta,0.0,0.0,0.5314007997512817,0.3166970908641815,0.5692814385,5.0
na-co-zira-masinfira-projedte-si-nadhernou-trat-v-udoli-nespoutane-opavy,0.0,0.0,0.5037437677383423,0.318900465965271,0.5692814385,5.0
chaos-v-mapach-kavkazu-proc-armenie-a-azerbajdzan-nebojuji-jen-o-karabach,0.0,0.0,0.5334197878837585,0.2256453037261963,0.5692814385,5.0
velky-turisticky-pruvodce-proc-jsou-kanarske-ostrovy-nebezpecne-navykove,0.0,0.0,0.558327317237854,0.24496641755104065,0.4347017145,4.0
muz-se-vyhybal-vezeni-kdyz-na-sebe-upozornil-prestupkem-zkusil-hlidce-ujet,0.0,0.0,0.534049391746521,0.1631799191236496,0.0091393092,3.0
brana-u-vily-osveta-s-bustou-jana-masaryka-hrozi-padem-jisti-ji-podpery,0.0,0.0,0.5168142914772034,0.3494228422641754,-0.580847286,3.6666666666666665
na-nadherne-plaze-zapomente-presto-je-madeira-skutecnym-klenotem-atlantiku,0.0,0.0,0.506702184677124,0.31889280676841736,0.5827583835,3.3333333333333335
z-hromady-kameni-povstal-hrad-hartenstejn-i-s-karlovarskou-vezi,0.0,0.0,0.5539171695709229,0.22957877814769745,1.5213109895,4.0
porozumime-nekdy-reci-zvirat-zatim-to-umeji-jenom-pohadky,0.0,0.0,0.5099498629570007,0.2574940621852875,1.1590589716,3.0
dve-feny-se-vzdy-servou-vic-nez-dva-psi-rika-desensky-radi-co-s-tim,0.0,0.0,0.519156277179718,0.3144911229610443,0.3436799329,2.6666666666666665
chlapske-sobectvi-testosteron-vede-k-egoismu-tvrdi-studie,0.0,0.0,0.5459609031677246,0.17237214744091034,0.5852759214,2.0
houby-jsou-pro-rostliny-nezbytne-posilaji-si-pres-ne-varovani-rika-mykolog,0.0,0.0,0.5428760051727295,0.2939637005329132,0.1169360735,4.5
poptavka-po-antigennich-sadach-je-vysoka-obchody-rozsiruji-nabidku-o-testy-ze-slin,0.0,0.0,0.49229761958122253,0.2713847756385803,-0.94802874,3.4
poptavka-po-it-specialistech-roste-firmy-hledaji-v-regionech-i-mimo-republiku,0.0,0.0,0.5326427221298218,0.1973515748977661,0.0804963999,4.0
dovolene-v-cizine-se-odkladaji-anglie-zprisnuje-za-vycestovani-bude-pokuta,0.0,0.0,0.49167779088020325,0.10616390407085419,0.3001219905,3.0
povinna-solidarita-v-eu-jihoevropske-staty-chteji-zpet-migracni-kvoty,0.0,0.0,0.47450971603393555,0.22198057174682617,0.408277207,3.0
cast-polske-cirkve-siri-dezinformace-o-covidu-i-ockovani-rika-analytik,0.0,0.0,0.4753599464893341,0.19951555132865906,0.7147907304,3.0
strelec-zabil-v-obchode-v-coloradu-deset-lidi-mezi-nimi-i-policistu,0.0,0.0,0.490926057100296,0.35144197940826416,-0.320373704,2.3333333333333335
ukoncete-krizi-a-rezignujte-vyzvala-caputova-matovice-po-demisi-ministryne,0.0,0.0,0.5025684237480164,0.23499739170074463,0.0396287431,3.5
bidenova-ostuda-snimky-ukazaly-podminky-v-jakych-usa-drzi-detske-migranty,0.0,0.0,0.512446403503418,0.20574325323104858,0.5672968352,4.166666666666667
leicester-ve-ctvrtfinale-anglickeho-poharu-zdolal-united-postoupily-i-city-a-chelsea,0.0,0.0,0.4341818690299988,0.2395693063735962,-1.2652302472,3.6666666666666665
klaus-mladsi-nebyl-lidr-trikoloru-mozna-prevezme-otec-mini-politologove,0.0,0.0,0.48535019159317017,0.2031969279050827,-0.5483321784,3.4
komentar-musime-porazit-pravicovy-virus-pise-ministr-hamacek,0.0,0.0,0.4759921729564667,0.15428051352500916,-0.1818186602,1.0
tricet-dnu-rozhodne-ne-rekl-bartos-opozici-svorne-vadi-uzavera-okresu,0.0,0.0,0.43604186177253723,0.1937694400548935,0.0323623065,2.75
okoli-ma-smulu-spojeni-s-prahou-do-jednoho-okresu-je-riziko-mini-hamacek,0.0,0.0,0.4787093997001648,0.13939061760902405,0.3994651598,2.3333333333333335
karantenu-zkontroluji-stovky-policistu-mini-hamacek-ceka-se-na-pozadavek,0.0,0.0,0.4602093994617462,0.17760582268238068,-0.4514479659,2.75
predsednictvo-trikolory-se-vyjadri-k-odchodu-vaclava-klause-ml-z-politiky,0.0,0.0,0.44236165285110474,0.19809845089912415,0.0396287431,3.5
